topicId,rank,docId,filename
6,95,251,file:/Users/Alice/Documents/energy-conflict/articles-clean/2015-02-05-MITTENINGRASBRUNNAlleshal.txt
6,96,206,file:/Users/Alice/Documents/energy-conflict/articles-clean/2005-07-30-dieBonzenwollenzuvie.txt
6,97,90,file:/Users/Alice/Documents/energy-conflict/articles-clean/2010-11-06-Kühlundnüchternbleiben.txt
6,98,252,file:/Users/Alice/Documents/energy-conflict/articles-clean/2010-12-06-Stuttgart21BilderdesProte.txt
6,99,238,file:/Users/Alice/Documents/energy-conflict/articles-clean/1996-11-27-SZInterviewmitdemlangeals.txt
6,100,280,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-07-06-BuergerentscheidimLandtagbe.txt
6,101,144,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-09-20-SpaltprozesseTrifftinsTief.txt
6,102,14,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-03-28-EndeschlechtallesgutWaru.txt
6,103,45,file:/Users/Alice/Documents/energy-conflict/articles-clean/2001-05-12-UnterBayern.txt
6,104,388,file:/Users/Alice/Documents/energy-conflict/articles-clean/2015-09-22-JagdaufdieBlutsaugerImRi.txt
6,105,345,file:/Users/Alice/Documents/energy-conflict/articles-clean/1996-04-25-Terminezum10TschernobylJa.txt
6,106,37,file:/Users/Alice/Documents/energy-conflict/articles-clean/2001-03-29-ProtestekoennenauchfuerDem.txt
6,107,22,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-09-20-FilmstartsderWocheWelcheF.txt
6,108,194,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-12-10-MitteninBayernRebellenaus.txt
6,109,157,file:/Users/Alice/Documents/energy-conflict/articles-clean/2002-04-23-ImabsolutenThemenparkverbot.txt
6,110,359,file:/Users/Alice/Documents/energy-conflict/articles-clean/2014-09-24-CoolaberanspruchsvollKrim.txt
6,111,254,file:/Users/Alice/Documents/energy-conflict/articles-clean/2006-01-12-MissionerfülltVONSTEFANDI.txt
6,112,235,file:/Users/Alice/Documents/energy-conflict/articles-clean/1994-12-21-VollzugdesneuenPolizeiaufga.txt
6,113,110,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-02-24-DasStreiflicht.txt
6,114,36,file:/Users/Alice/Documents/energy-conflict/articles-clean/2017-09-30-ReliquiendesFreistaatsEin.txt
6,115,32,file:/Users/Alice/Documents/energy-conflict/articles-clean/2007-04-07-EinAlphaMännchenzuvielJü.txt
6,116,380,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-03-20-EinTestspielmitErleuchtung.txt
6,117,165,file:/Users/Alice/Documents/energy-conflict/articles-clean/2019-05-29-Sammamianomia.txt
6,118,114,file:/Users/Alice/Documents/energy-conflict/articles-clean/2019-12-14-DieCSUgibtdenWiderstandau.txt
6,119,72,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-10-19-EinsamerDemonstrantLudwigL.txt
6,120,18,file:/Users/Alice/Documents/energy-conflict/articles-clean/2014-07-01-Wirmüssenendlichaufhören.txt
6,121,136,file:/Users/Alice/Documents/energy-conflict/articles-clean/1996-09-13-SowjetischeVerhaeltnisseeing.txt
6,122,42,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-02-28-Wersolldasnurkontrollieren.txt
6,123,301,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-10-08-HAMBACHERFORSTVonexistenzi.txt
6,124,204,file:/Users/Alice/Documents/energy-conflict/articles-clean/2012-04-11-FeststehtgarnichtsZurBer.txt
6,125,83,file:/Users/Alice/Documents/energy-conflict/articles-clean/2017-09-18-MitallerMachtEineARDDoku.txt
6,126,53,file:/Users/Alice/Documents/energy-conflict/articles-clean/2002-04-19-BayernsMisterUmweltgehtNa.txt
6,127,346,file:/Users/Alice/Documents/energy-conflict/articles-clean/2006-01-02-HanauerAtomfabrikgeschlossen.txt
6,128,310,file:/Users/Alice/Documents/energy-conflict/articles-clean/2013-06-18-AusbauaufAbrufSPDGrüneu.txt
6,129,145,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-07-28-WennesumIdeologiegehtspi.txt
6,130,126,file:/Users/Alice/Documents/energy-conflict/articles-clean/2013-06-04-TäuschendeAtomenthusiasten.txt
6,131,82,file:/Users/Alice/Documents/energy-conflict/articles-clean/1996-04-30-EigentlichgebuehrtihmderBa.txt
6,132,6,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-03-25-BadenWürttembergElefantenru.txt
6,133,376,file:/Users/Alice/Documents/energy-conflict/articles-clean/2009-04-05-60JahreBRDDieWirtschaftd.txt
6,134,365,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-10-16-ProtestaktiongegenDonauKana.txt
6,135,57,file:/Users/Alice/Documents/energy-conflict/articles-clean/1997-05-03-GigantischeSummen.txt
6,136,15,file:/Users/Alice/Documents/energy-conflict/articles-clean/2019-11-02-ImmernochderpikendeReißnag.txt
6,137,397,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-04-25-BarometerdesWiderstandsGrü.txt
6,138,353,file:/Users/Alice/Documents/energy-conflict/articles-clean/2004-07-03-BefreitvomWirGefühlTheate.txt
6,139,341,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-05-21-AktuellesLexikonWasserwerfe.txt
6,140,333,file:/Users/Alice/Documents/energy-conflict/articles-clean/2014-03-29-BayernswohlältesterKommunal.txt
6,141,292,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-07-01-StaatsBewegungVon.txt
6,142,289,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-12-20-NordrheinWestfalenUmweltmin.txt
6,143,285,file:/Users/Alice/Documents/energy-conflict/articles-clean/2006-04-26-Tschernobylwoliegtdasei.txt
6,144,258,file:/Users/Alice/Documents/energy-conflict/articles-clean/1997-06-18-EinMusikersingtfuerGagea.txt
6,145,208,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-01-08-Chinaunddiefastunerschöpfl.txt
6,146,183,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-03-19-UnterBayernWellkommenauf.txt
6,147,168,file:/Users/Alice/Documents/energy-conflict/articles-clean/2006-11-27-WAAwiederaufbereitet.txt
6,148,163,file:/Users/Alice/Documents/energy-conflict/articles-clean/1997-11-27-AtomstromistinWahrheitimme.txt
6,149,98,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-01-15-VONWOLFGANGROTH.txt
6,150,70,file:/Users/Alice/Documents/energy-conflict/articles-clean/2017-08-25-ZurückamZaunDieWiederaufa.txt
6,151,48,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-02-17-WegenWAAProtestenAchtJahr.txt
6,152,46,file:/Users/Alice/Documents/energy-conflict/articles-clean/.DS_Store
6,153,12,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-02-10-RWEMilliardenSchaedendurch.txt
6,154,400,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-05-29-AtomaresZwischenlagerinWack.txt
6,155,386,file:/Users/Alice/Documents/energy-conflict/articles-clean/1994-10-14-DerRueckzugindasKuckucksei.txt
6,156,374,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-01-19-MÜNCHNERMOMENTEWeezeistwe.txt
6,157,361,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-04-09-UnterBayernSöderundder.txt
6,158,358,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-08-10-KretschmannNureinWunderk.txt
6,159,354,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-06-27-DerletzteAufstandDieAnti.txt
6,160,342,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-10-31-CSUtrauertumKarlHillermeie.txt
6,161,326,file:/Users/Alice/Documents/energy-conflict/articles-clean/2010-07-23-EswardasLiedderWyhlerBau.txt
6,162,324,file:/Users/Alice/Documents/energy-conflict/articles-clean/1994-12-21-AufdemGelaendederehemalige.txt
6,163,313,file:/Users/Alice/Documents/energy-conflict/articles-clean/1994-12-19-AufdemehemaligenWAAGelaend.txt
6,164,282,file:/Users/Alice/Documents/energy-conflict/articles-clean/2015-07-07-Ichhabeunterschätztwiev.txt
6,165,279,file:/Users/Alice/Documents/energy-conflict/articles-clean/2010-09-08-WieeinstinWackersdorfMan.txt
6,166,277,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-09-15-WackersdorfohneWackersdorf.txt
6,167,241,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-10-09-ÖkonomiedesKlimawandelsDie.txt
6,168,228,file:/Users/Alice/Documents/energy-conflict/articles-clean/2006-04-26-RatloseBürgerimradioaktiven.txt
6,169,193,file:/Users/Alice/Documents/energy-conflict/articles-clean/2010-10-11-MassenprotestinMünchenZehn.txt
6,170,174,file:/Users/Alice/Documents/energy-conflict/articles-clean/2016-07-26-MITTENINFÜRSTENFELDBRUCKAb.txt
6,171,173,file:/Users/Alice/Documents/energy-conflict/articles-clean/2010-10-06-BürgerwillenmissachtetTü.txt
6,172,159,file:/Users/Alice/Documents/energy-conflict/articles-clean/2006-06-27-KeinPlanabereineMengeSac.txt
6,173,158,file:/Users/Alice/Documents/energy-conflict/articles-clean/2006-10-20-AufrufzumKampfgegendiedri.txt
6,174,147,file:/Users/Alice/Documents/energy-conflict/articles-clean/1994-08-10-BuerokratenblockierenEinsatz.txt
6,175,142,file:/Users/Alice/Documents/energy-conflict/articles-clean/2004-07-02-AtomGegnerfeierninWackersd.txt
6,176,122,file:/Users/Alice/Documents/energy-conflict/articles-clean/1994-05-31-RadioDeutschlandfunk.txt
6,177,118,file:/Users/Alice/Documents/energy-conflict/articles-clean/1996-05-17-SchnellerBruetersollzumFre.txt
6,178,88,file:/Users/Alice/Documents/energy-conflict/articles-clean/2019-03-05-Vorschau.txt
6,179,75,file:/Users/Alice/Documents/energy-conflict/articles-clean/2015-08-31-FRANZJOSEFSTRAUSSBayernüb.txt
6,180,73,file:/Users/Alice/Documents/energy-conflict/articles-clean/1999-06-05-DasWundervonWackersdorfVor.txt
6,181,52,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-05-05-IhrkönntEuchdieTonartaus.txt
6,182,31,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-12-08-HeileRisikoweltZwischenlage.txt
6,183,5,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-12-24-LieberSeppStemmeisen.txt
6,184,399,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-07-17-AutoherstellereroffnetInnova.txt
6,185,398,file:/Users/Alice/Documents/energy-conflict/articles-clean/2001-08-01-OstbayernAutobahnnach70Jah.txt
6,186,394,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-06-24-NukleareParagraphenBauersfr.txt
6,187,392,file:/Users/Alice/Documents/energy-conflict/articles-clean/2009-06-04-PappkartonsstattBrennstäbe.txt
6,188,390,file:/Users/Alice/Documents/energy-conflict/articles-clean/2019-11-09-DerFörsterBUNDChefWeiger.txt
6,189,389,file:/Users/Alice/Documents/energy-conflict/articles-clean/1994-04-21-EndlageraufderlangenBank.txt
6,190,385,file:/Users/Alice/Documents/energy-conflict/articles-clean/2001-03-28-ReliktausfroehlicherAtomzei.txt
6,191,382,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-09-27-StandortinGefahrOsramwill.txt
6,192,381,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-02-18-SchnellerBrueterfuereineDM.txt
6,193,378,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-07-16-VonderWAAzumIndustriepark.txt
6,194,375,file:/Users/Alice/Documents/energy-conflict/articles-clean/2017-11-03-KuriosesausderNischeAufd.txt
6,195,373,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-06-05-DieStorfaellenehmenkeinEnd.txt
6,196,370,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-04-30-DasSpaßkraftwerkDerSchnell.txt
6,197,369,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-08-29-PROTESTGEGENBRAUNKOHLERWE.txt
6,198,366,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-07-30-AuferstandenausWAARuinen.txt
6,199,364,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-03-30-TrotzBVGUrteilkeineautomat.txt
6,200,362,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-06-14-AnsteckendnatürlichAnitaSt.txt
6,201,360,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-07-01-MeinungswandelnachExpertenA.txt
6,202,357,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-11-10-EinHauchvonKreuthbeimBund.txt
6,203,356,file:/Users/Alice/Documents/energy-conflict/articles-clean/2019-10-26-DerÜberfliegerSeit60Jahre.txt
6,204,355,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-04-26-AlsderDackelKrähenfüßevert.txt
6,205,350,file:/Users/Alice/Documents/energy-conflict/articles-clean/2016-02-06-DerWackereHansSchuiererha.txt
6,206,349,file:/Users/Alice/Documents/energy-conflict/articles-clean/2013-01-10-BerlinwieWackersdorfoderTr.txt
6,207,348,file:/Users/Alice/Documents/energy-conflict/articles-clean/2014-10-27-OberpfalzEineStadtkdmpft.txt
6,208,340,file:/Users/Alice/Documents/energy-conflict/articles-clean/2017-04-11-WiederWiderstandJetztwerde.txt
6,209,339,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-04-07-WasbedeutetKWU.txt
6,210,338,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-11-18-KoalitionsvertraggehtAerzten.txt
6,211,335,file:/Users/Alice/Documents/energy-conflict/articles-clean/1999-01-15-RadioaktiverMuellalsWirtscha.txt
6,212,334,file:/Users/Alice/Documents/energy-conflict/articles-clean/2006-10-17-AnwaltkritisiertLuftverkehrs.txt
6,213,332,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-09-16-RuthPauligziehtdasMandatde.txt
6,214,330,file:/Users/Alice/Documents/energy-conflict/articles-clean/2010-01-08-AngstvorAidaVerdachtaufL.txt
6,215,329,file:/Users/Alice/Documents/energy-conflict/articles-clean/1994-12-01-WartenaufdasWirtschaftswund.txt
6,216,328,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-04-25-DieGrünenblüheninderStarn.txt
6,217,327,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-10-31-KarlHillermeiergestorben.txt
6,218,325,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-08-10-KretschmannerwartetBaudesB.txt
6,219,323,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-06-24-HeuteinderSZ.txt
6,220,322,file:/Users/Alice/Documents/energy-conflict/articles-clean/1996-05-17-Energiekonsensaberwie.txt
6,221,321,file:/Users/Alice/Documents/energy-conflict/articles-clean/2012-01-17-VomPlatzenderBlosnDieBie.txt
6,222,320,file:/Users/Alice/Documents/energy-conflict/articles-clean/1994-08-10-NocheinmaldavongekommenSie.txt
6,223,319,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-09-15-Oppositionsarbeitistimmere.txt
6,224,318,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-04-09-InschlechterGesellschaftV.txt
6,225,315,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-06-28-Wackersdorf.txt
6,226,314,file:/Users/Alice/Documents/energy-conflict/articles-clean/1997-09-09-Zahlenspiegel.txt
6,227,312,file:/Users/Alice/Documents/energy-conflict/articles-clean/1996-05-21-Atomzwischenlager.txt
6,228,309,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-05-27-JammertanzumdenAtommeiler.txt
6,229,308,file:/Users/Alice/Documents/energy-conflict/articles-clean/1994-11-23-GegenGorlebenDieWAAGegner.txt
6,230,305,file:/Users/Alice/Documents/energy-conflict/articles-clean/2001-10-02-DonauausbaufuerGrueneeinne.txt
6,231,302,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-04-26-TiefladermitNuklearabfallim.txt
6,232,299,file:/Users/Alice/Documents/energy-conflict/articles-clean/2001-10-24-DonauAusbauentzweitGrüneund.txt
6,233,298,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-10-25-Norden.txt
6,234,297,file:/Users/Alice/Documents/energy-conflict/articles-clean/2014-05-12-AusstiegausderAtomkraft.txt
6,235,295,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-08-23-MuellhaldenundMoerderDieU.txt
6,236,294,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-01-08-MiteinerTaubefingallesan.txt
6,237,291,file:/Users/Alice/Documents/energy-conflict/articles-clean/2004-02-28-WiderstanddurchalleInstanze.txt
6,238,288,file:/Users/Alice/Documents/energy-conflict/articles-clean/2016-04-26-BegehrteJodtablettenWieMen.txt
6,239,283,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-09-20-WEITEREBRIEFE.txt
6,240,281,file:/Users/Alice/Documents/energy-conflict/articles-clean/2007-04-24-KeinEndeinSicht.txt
6,241,276,file:/Users/Alice/Documents/energy-conflict/articles-clean/2007-04-03-EinKonservativerdendieVer.txt
6,242,275,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-10-31-LuftballonsstattLuftwaffeN.txt
6,243,274,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-09-26-WirbrauchensiebenMilliarde.txt
6,244,273,file:/Users/Alice/Documents/energy-conflict/articles-clean/2010-04-15-IdyllmitAKW.txt
6,245,272,file:/Users/Alice/Documents/energy-conflict/articles-clean/2004-06-16-PlutoniumaufReisenSeitJah.txt
6,246,271,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-11-07-EinVersuchbleibtnochWoei.txt
6,247,270,file:/Users/Alice/Documents/energy-conflict/articles-clean/2014-12-27-KumpelKarpfenBierundRevo.txt
6,248,267,file:/Users/Alice/Documents/energy-conflict/articles-clean/2013-04-11-ENDLAGERSUCHEExperimentOffe.txt
6,249,266,file:/Users/Alice/Documents/energy-conflict/articles-clean/2007-12-07-Einbisschenschwangergibte.txt
6,250,265,file:/Users/Alice/Documents/energy-conflict/articles-clean/2007-08-14-HalbwertzeitenimSeegrasTh.txt
6,251,264,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-03-27-ErfolgsgeschichteeinerPartei.txt
6,252,263,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-10-11-Taufkirchen.txt
6,253,262,file:/Users/Alice/Documents/energy-conflict/articles-clean/1997-04-10-StrahlenderMuellhinterKraft.txt
6,254,261,file:/Users/Alice/Documents/energy-conflict/articles-clean/2013-04-12-EndlagersuchealsReifeprüfung.txt
6,255,260,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-02-24-WackersdorfMilliardeerstzur.txt
6,256,259,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-05-06-THEMENDESTAGESSchwacheArgu.txt
6,257,257,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-12-31-ExotischesausdemLandderBay.txt
6,258,256,file:/Users/Alice/Documents/energy-conflict/articles-clean/1996-04-13-SpontanProtestimUmweltminis.txt
6,259,249,file:/Users/Alice/Documents/energy-conflict/articles-clean/2017-09-02-DerWAAhnsinngehtweiterDer.txt
6,260,248,file:/Users/Alice/Documents/energy-conflict/articles-clean/2014-10-27-WasserkriegDerEdekaKonzern.txt
6,261,247,file:/Users/Alice/Documents/energy-conflict/articles-clean/2013-02-23-S7PLANFESTSTELLUNGVerhinder.txt
6,262,245,file:/Users/Alice/Documents/energy-conflict/articles-clean/2015-08-08-TOP3Top3Großprojektemit.txt
6,263,243,file:/Users/Alice/Documents/energy-conflict/articles-clean/2005-11-30-HeinzRiesenhuber70Jahre.txt
6,264,242,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-12-03-BadengegenWürttembergDie.txt
6,265,240,file:/Users/Alice/Documents/energy-conflict/articles-clean/2015-10-15-KINOTIPPS.txt
6,266,239,file:/Users/Alice/Documents/energy-conflict/articles-clean/2017-06-18-VersteigerungKeinerwillL.txt
6,267,237,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-09-20-HEUTE.txt
6,268,236,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-04-29-ImKernwasserwunderland.txt
6,269,234,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-07-01-DasEndedesFortschritts.txt
6,270,233,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-11-16-Wirtschaftsministerwillschne.txt
6,271,232,file:/Users/Alice/Documents/energy-conflict/articles-clean/2013-11-30-ParteitagderPiratenThorste.txt
6,272,231,file:/Users/Alice/Documents/energy-conflict/articles-clean/2003-12-01-MidlifeBluesWerfrüherjung.txt
6,273,229,file:/Users/Alice/Documents/energy-conflict/articles-clean/2019-11-04-UrknallundKaffeeklatschDie.txt
6,274,225,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-05-06-BayernwillkeinZwischenlager.txt
6,275,224,file:/Users/Alice/Documents/energy-conflict/articles-clean/1997-02-20-DerCastorBoykotttreibtden.txt
6,276,223,file:/Users/Alice/Documents/energy-conflict/articles-clean/2016-11-23-SpaßamKnöpfchendrehenDiete.txt
6,277,221,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-03-14-Bleibtallesnochschlimmer.txt
6,278,220,file:/Users/Alice/Documents/energy-conflict/articles-clean/1999-01-08-TurbinchenfuerdieAndenundd.txt
6,279,219,file:/Users/Alice/Documents/energy-conflict/articles-clean/2005-03-09-EinMannfüralleStörfälle.txt
6,280,217,file:/Users/Alice/Documents/energy-conflict/articles-clean/2016-07-02-WeißblaueGeologieBayernsK.txt
6,281,216,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-05-26-BMWunterschreibtKaufvertrag.txt
6,282,213,file:/Users/Alice/Documents/energy-conflict/articles-clean/2015-11-07-INLANDHofreiterwilleswiss.txt
6,283,212,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-10-17-HansSchuiererfreutsich.txt
6,284,211,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-11-12-IndustrieKleineSorgenfalten.txt
6,285,210,file:/Users/Alice/Documents/energy-conflict/articles-clean/2004-07-30-BadeParadiesfüreinenEuro.txt
6,286,205,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-02-16-KostspieligerVertragDieLag.txt
6,287,202,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-04-06-DieErfinderdessanftenAtoma.txt
6,288,201,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-04-30-DasPhänomenStuttgart21Das.txt
6,289,200,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-09-13-IAEALibyenhattedeutschePl.txt
6,290,199,file:/Users/Alice/Documents/energy-conflict/articles-clean/1996-04-19-GegenForschungsreaktorKernkr.txt
6,291,198,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-08-06-VomAgrarlandzumHightechSta.txt
6,292,197,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-07-16-DieProminenzfeiertdasWund.txt
6,293,196,file:/Users/Alice/Documents/energy-conflict/articles-clean/2013-06-25-WarmumsHerzAchTollwood.txt
6,294,191,file:/Users/Alice/Documents/energy-conflict/articles-clean/2019-08-23-RocknRollergehennichtin.txt
6,295,189,file:/Users/Alice/Documents/energy-conflict/articles-clean/2001-10-24-DonauAusbauentzweitGrueneu.txt
6,296,188,file:/Users/Alice/Documents/energy-conflict/articles-clean/2013-11-11-WIRTSCHAFTSBÜCHERKritischeM.txt
6,297,187,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-06-24-DerBauzaunmuseumsreifGift.txt
6,298,184,file:/Users/Alice/Documents/energy-conflict/articles-clean/2004-10-01-EindickfelligerOberpfälzerD.txt
6,299,182,file:/Users/Alice/Documents/energy-conflict/articles-clean/2012-09-17-AbschaltenlöstkeinProblem.txt
6,300,181,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-06-08-EinigungwargesternKaumist.txt
6,301,180,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-01-10-ChinaunddieTechnikdesSchn.txt
6,302,179,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-02-08-AusblickmitParkhausInvesti.txt
6,303,178,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-11-07-StrahlenderAnfangSamstag.txt
6,304,177,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-06-10-ReststrommengenundEigentumsa.txt
6,305,176,file:/Users/Alice/Documents/energy-conflict/articles-clean/1996-05-28-FreizeitparkKalkarKinderspie.txt
6,306,172,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-09-22-FILMTIPPDESTAGESAufstandi.txt
6,307,171,file:/Users/Alice/Documents/energy-conflict/articles-clean/1997-02-27-WyhlKalkarWackersdorfNiede.txt
6,308,169,file:/Users/Alice/Documents/energy-conflict/articles-clean/2010-02-17-MitTangoundSwinggegenden.txt
6,309,164,file:/Users/Alice/Documents/energy-conflict/articles-clean/2013-05-21-DiedeutscheZweifelsfrage.txt
6,310,162,file:/Users/Alice/Documents/energy-conflict/articles-clean/2001-12-20-KettenReaktionKarlsruheBl.txt
6,311,161,file:/Users/Alice/Documents/energy-conflict/articles-clean/1999-01-15-RadioaktiverMuellalsWirtsch.txt
6,312,160,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-06-21-NeuerTraumvomSchnellenBrüt.txt
6,313,155,file:/Users/Alice/Documents/energy-conflict/articles-clean/2012-02-21-UndniemandwasmecktBayern.txt
6,314,153,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-03-16-BadenWürttembergJapanMapp.txt
6,315,152,file:/Users/Alice/Documents/energy-conflict/articles-clean/1995-05-24-SolarstromimSchattenderAto.txt
6,316,150,file:/Users/Alice/Documents/energy-conflict/articles-clean/2010-11-13-VorsichtSchlüsselprojektWi.txt
6,317,149,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-10-04-KinoundRealität.txt
6,318,146,file:/Users/Alice/Documents/energy-conflict/articles-clean/2015-09-05-LobundPreisfürdenImperato.txt
6,319,143,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-05-10-KernschmelzeinSekundenbrucht.txt
6,320,141,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-04-05-DasRestrisikoinderJustiz.txt
6,321,140,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-12-28-AufderLichtungwachsenBuech.txt
6,322,139,file:/Users/Alice/Documents/energy-conflict/articles-clean/2009-07-16-JürgenTrittinDieRealitäten.txt
6,323,138,file:/Users/Alice/Documents/energy-conflict/articles-clean/2019-11-18-SÜDOSTENWackersdorfFilm.txt
6,324,137,file:/Users/Alice/Documents/energy-conflict/articles-clean/2018-03-13-WerwilldafürhaftenDieRi.txt
6,325,134,file:/Users/Alice/Documents/energy-conflict/articles-clean/1997-09-17-Atomkraftwerkeueberfluessigm.txt
6,326,133,file:/Users/Alice/Documents/energy-conflict/articles-clean/2019-12-17-TrauerumRolandZintl.txt
6,327,131,file:/Users/Alice/Documents/energy-conflict/articles-clean/2003-12-09-GrünebeugensichdemDruckde.txt
6,328,129,file:/Users/Alice/Documents/energy-conflict/articles-clean/2011-02-16-ProtestegegenCastorTranspor.txt
6,329,128,file:/Users/Alice/Documents/energy-conflict/articles-clean/2016-07-02-GemeinsamerTriumphDieProte.txt
6,330,125,file:/Users/Alice/Documents/energy-conflict/articles-clean/1998-12-23-ZastermanndrohtederBahnu.txt
6,331,124,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-11-28-ZwischenlagerfürAtommüllrec.txt
6,332,123,file:/Users/Alice/Documents/energy-conflict/articles-clean/2014-05-13-PokernamAbgrundDieGewinne.txt
6,333,120,file:/Users/Alice/Documents/energy-conflict/articles-clean/2008-04-11-GeldkannAidsbekommenGer.txt
